Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.10     0.00       14     0.00     0.00  std::_Vector_base<vec<2>, std::allocator<vec<2> > >::_M_deallocate(vec<2>*, unsigned long)
  0.00      0.10     0.00       13     0.00     0.00  __gnu_cxx::new_allocator<vec<2> >::deallocate(vec<2>*, unsigned long)
  0.00      0.10     0.00       13     0.00     0.00  __gnu_cxx::new_allocator<vec<2> >::allocate(unsigned long, void const*)
  0.00      0.10     0.00       13     0.00     0.00  __gnu_cxx::new_allocator<vec<2> >::_M_max_size() const
  0.00      0.10     0.00       13     0.00     0.00  void std::_Destroy_aux<true>::__destroy<unsigned char*>(unsigned char*, unsigned char*)
  0.00      0.10     0.00       13     0.00     0.00  std::_Vector_base<vec<2>, std::allocator<vec<2> > >::_M_allocate(unsigned long)
  0.00      0.10     0.00       13     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::~_Vector_impl()
  0.00      0.10     0.00       13     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_deallocate(unsigned char*, unsigned long)
  0.00      0.10     0.00       13     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::~_Vector_base()
  0.00      0.10     0.00       13     0.00     0.00  std::allocator_traits<std::allocator<vec<2> > >::deallocate(std::allocator<vec<2> >&, vec<2>*, unsigned long)
  0.00      0.10     0.00       13     0.00     0.00  std::allocator_traits<std::allocator<vec<2> > >::allocate(std::allocator<vec<2> >&, unsigned long)
  0.00      0.10     0.00       13     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::~vector()
  0.00      0.10     0.00       13     0.00     0.00  std::remove_reference<std::allocator<char>&>::type&& std::move<std::allocator<char>&>(std::allocator<char>&)
  0.00      0.10     0.00       13     0.00     0.00  void std::_Destroy<unsigned char*>(unsigned char*, unsigned char*)
  0.00      0.10     0.00       13     0.00     0.00  void std::_Destroy<unsigned char*, unsigned char>(unsigned char*, unsigned char*, std::allocator<unsigned char>&)
  0.00      0.10     0.00       12     0.00     0.00  __gnu_cxx::__normal_iterator<vec<2>*, std::vector<vec<2>, std::allocator<vec<2> > > >::difference_type __gnu_cxx::operator-<vec<2>*, std::vector<vec<2>, std::allocator<vec<2> > > >(__gnu_cxx::__normal_iterator<vec<2>*, std::vector<vec<2>, std::allocator<vec<2> > > > const&, __gnu_cxx::__normal_iterator<vec<2>*, std::vector<vec<2>, std::allocator<vec<2> > > > const&)
  0.00      0.10     0.00       12     0.00     0.00  std::vector<vec<2>, std::allocator<vec<2> > >::_M_check_len(unsigned long, char const*) const
  0.00      0.10     0.00       12     0.00     0.00  std::char_traits<char>::find(char const*, unsigned long, char const&)
  0.00      0.10     0.00       12     0.00     0.00  void std::vector<vec<2>, std::allocator<vec<2> > >::_M_realloc_insert<vec<2> >(__gnu_cxx::__normal_iterator<vec<2>*, std::vector<vec<2>, std::allocator<vec<2> > > >, vec<2>&&)
  0.00      0.10     0.00       12     0.00     0.00  std::vector<vec<2>, std::allocator<vec<2> > >::begin()
  0.00      0.10     0.00       12     0.00     0.00  void std::vector<vec<3>, std::allocator<vec<3> > >::_M_realloc_insert<vec<3> const&>(__gnu_cxx::__normal_iterator<vec<3>*, std::vector<vec<3>, std::allocator<vec<3> > > >, vec<3> const&)
  0.00      0.10     0.00       12     0.00     0.00  void std::vector<vec<3>, std::allocator<vec<3> > >::_M_realloc_insert<vec<3> >(__gnu_cxx::__normal_iterator<vec<3>*, std::vector<vec<3>, std::allocator<vec<3> > > >, vec<3>&&)
  0.00      0.10     0.00       10     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::allocator<unsigned char> const&)
  0.00      0.10     0.00       10     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char>&&)
  0.00      0.10     0.00        9     0.00     0.00  std::allocator<int>::~allocator()
  0.00      0.10     0.00        8     0.00     0.00  __gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > >::base() const
  0.00      0.10     0.00        7     0.00     0.00  TGAImage::~TGAImage()
  0.00      0.10     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<unsigned char>::deallocate(unsigned char*, unsigned long)
  0.00      0.10     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<unsigned char>::allocate(unsigned long, void const*)
  0.00      0.10     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<unsigned char>::new_allocator()
  0.00      0.10     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<unsigned char>::_M_max_size() const
  0.00      0.10     0.00        7     0.00     0.00  std::allocator<unsigned char>::allocator()
  0.00      0.10     0.00        7     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long)
  0.00      0.10     0.00        7     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_create_storage(unsigned long)
  0.00      0.10     0.00        7     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&)
  0.00      0.10     0.00        7     0.00     0.00  std::allocator_traits<std::allocator<unsigned char> >::deallocate(std::allocator<unsigned char>&, unsigned char*, unsigned long)
  0.00      0.10     0.00        7     0.00     0.00  std::allocator_traits<std::allocator<unsigned char> >::allocate(std::allocator<unsigned char>&, unsigned long)
  0.00      0.10     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&)
  0.00      0.10     0.00        6     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >::__normal_iterator(unsigned char const* const&)
  0.00      0.10     0.00        6     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&)
  0.00      0.10     0.00        6     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >::base() const
  0.00      0.10     0.00        6     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const
  0.00      0.10     0.00        6     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() const
  0.00      0.10     0.00        6     0.00     0.00  std::allocator<vec<3> >::~allocator()
  0.00      0.10     0.00        6     0.00     0.00  std::allocator<int>::allocator(std::allocator<int> const&)
  0.00      0.10     0.00        6     0.00     0.00  void std::_Destroy_aux<true>::__destroy<int*>(int*, int*)
  0.00      0.10     0.00        6     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl_data&)
  0.00      0.10     0.00        6     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl()
  0.00      0.10     0.00        6     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.10     0.00        6     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
  0.00      0.10     0.00        6     0.00     0.00  std::vector<int, std::allocator<int> >::~vector()
  0.00      0.10     0.00        6     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > > std::__miter_base<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >)
  0.00      0.10     0.00        6     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
  0.00      0.10     0.00        6     0.00     0.00  Model* std::__niter_base<Model*>(Model*)
  0.00      0.10     0.00        6     0.00     0.00  unsigned char const* std::__niter_base<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >)
  0.00      0.10     0.00        6     0.00     0.00  int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
  0.00      0.10     0.00        6     0.00     0.00  void std::_Destroy<int*>(int*, int*)
  0.00      0.10     0.00        6     0.00     0.00  void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
  0.00      0.10     0.00        5     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long)
  0.00      0.10     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<vec<3> >::new_allocator(__gnu_cxx::new_allocator<vec<3> > const&)
  0.00      0.10     0.00        4     0.00     0.00  __gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > >::__normal_iterator(Model* const&)
  0.00      0.10     0.00        4     0.00     0.00  __gnu_cxx::__normal_iterator<vec<3> const*, std::vector<vec<3>, std::allocator<vec<3> > > >::__normal_iterator(vec<3> const* const&)
  0.00      0.10     0.00        4     0.00     0.00  std::vector<Model, std::allocator<Model> >::size() const
  0.00      0.10     0.00        4     0.00     0.00  std::allocator<vec<3> >::allocator(std::allocator<vec<3> > const&)
  0.00      0.10     0.00        4     0.00     0.00  void std::_Destroy_aux<true>::__destroy<vec<3>*>(vec<3>*, vec<3>*)
  0.00      0.10     0.00        4     0.00     0.00  std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_impl::~_Vector_impl()
  0.00      0.10     0.00        4     0.00     0.00  std::_Vector_base<vec<3>, std::allocator<vec<3> > >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.10     0.00        4     0.00     0.00  std::_Vector_base<vec<3>, std::allocator<vec<3> > >::~_Vector_base()
  0.00      0.10     0.00        4     0.00     0.00  std::allocator_traits<std::allocator<unsigned char> >::max_size(std::allocator<unsigned char> const&)
  0.00      0.10     0.00        4     0.00     0.00  unsigned char* std::__uninitialized_fill_n<true>::__uninit_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&)
  0.00      0.10     0.00        4     0.00     0.00  std::vector<vec<3>, std::allocator<vec<3> > >::~vector()
  0.00      0.10     0.00        4     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::_S_max_size(std::allocator<unsigned char> const&)
  0.00      0.10     0.00        4     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&)
  0.00      0.10     0.00        4     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_initialize(unsigned long, unsigned char const&)
  0.00      0.10     0.00        4     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::vector(unsigned long, unsigned char const&, std::allocator<unsigned char> const&)
  0.00      0.10     0.00        4     0.00     0.00  unsigned char* std::__fill_n_a<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::random_access_iterator_tag)
  0.00      0.10     0.00        4     0.00     0.00  std::__size_to_integer(unsigned long)
  0.00      0.10     0.00        4     0.00     0.00  std::iterator_traits<unsigned char*>::iterator_category std::__iterator_category<unsigned char*>(unsigned char* const&)
  0.00      0.10     0.00        4     0.00     0.00  unsigned char* std::uninitialized_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&)
  0.00      0.10     0.00        4     0.00     0.00  unsigned char* std::__uninitialized_fill_n_a<unsigned char*, unsigned long, unsigned char, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::allocator<unsigned char>&)
  0.00      0.10     0.00        4     0.00     0.00  unsigned char* std::fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&)
  0.00      0.10     0.00        4     0.00     0.00  void std::_Destroy<vec<3>*>(vec<3>*, vec<3>*)
  0.00      0.10     0.00        4     0.00     0.00  void std::_Destroy<vec<3>*, vec<3> >(vec<3>*, vec<3>*, std::allocator<vec<3> >&)
  0.00      0.10     0.00        4     0.00     0.00  void std::__fill_a<unsigned char*, unsigned char>(unsigned char*, unsigned char*, unsigned char const&)
  0.00      0.10     0.00        4     0.00     0.00  __gnu_cxx::__enable_if<std::__is_byte<unsigned char>::__value, void>::__type std::__fill_a1<unsigned char>(unsigned char*, unsigned char*, unsigned char const&)
  0.00      0.10     0.00        3     0.00    30.00  Model::load_texture(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, TGAImage&)
  0.00      0.10     0.00        3     0.00    30.00  TGAImage::read_tga_file(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.10     0.00        3     0.00     0.00  TGAImage::TGAImage()
  0.00      0.10     0.00        3     0.00     0.00  TGAImage::TGAImage(TGAImage const&)
  0.00      0.10     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<int>::new_allocator()
  0.00      0.10     0.00        3     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<char>, char>::_S_select_on_copy(std::allocator<char> const&)
  0.00      0.10     0.00        3     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<unsigned char>, unsigned char>::_S_select_on_copy(std::allocator<unsigned char> const&)
  0.00      0.10     0.00        3     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&)
  0.00      0.10     0.00        3     0.00     0.00  bool __gnu_cxx::__is_null_pointer<char>(char*)
  0.00      0.10     0.00        3     0.00     0.00  std::_Vector_base<unsigned char, std::allocator<unsigned char> >::get_allocator() const
  0.00      0.10     0.00        3     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::end() const
  0.00      0.10     0.00        3     0.00     0.00  std::vector<unsigned char, std::allocator<unsigned char> >::begin() const
  0.00      0.10     0.00        3     0.00     0.00  std::vector<int, std::allocator<int> >::end() const
  0.00      0.10     0.00        3     0.00     0.00  std::vector<int, std::allocator<int> >::begin() const
  0.00      0.10     0.00        3     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_last_of(char const*, unsigned long) const
  0.00      0.10     0.00        3     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_last_of(char const*, unsigned long, unsigned long) const
  0.00      0.10     0.00        3     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::substr(unsigned long, unsigned long) const
  0.00      0.10     0.00        3     0.00     0.00  std::allocator<vec<2> >::~allocator()
  0.00      0.10     0.00        3     0.00     0.00  std::allocator<int>::allocator()
  0.00      0.10     0.00        3     0.00     0.00  unsigned char* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned char>(unsigned char const*, unsigned char const*, unsigned char*)
  0.00      0.10     0.00        3     0.00     0.00  int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*)
  0.00      0.10     0.00        3     0.00     0.00  std::_Vector_base<Model, std::allocator<Model> >::_M_get_Tp_allocator()
